,Open.Price,High.Price,Low.Price,Close.Price,Volume,LMNIDS03,DXY,NKY,SPX,SX5E,UKX,VIX,SHSZ300
2017-02-28,11030.0,11035.0,10770.0,10980.0,15506.0,1830.0,101.13,19118.99,2369.75,3309.3,7253.0,12.09,3452.81
2017-03-01,10970.0,11120.0,10910.0,11030.0,15672.0,1416.0,101.12,19393.54,2363.64,3319.61,7263.44,12.92,3458.44
2017-03-02,11045.0,11070.0,10765.0,10780.0,13001.0,2181.0,101.78,19564.8,2395.96,3390.2,7382.9,12.54,3435.1
2017-03-03,10815.0,11020.0,10795.0,10990.0,12802.0,2073.0,102.2,19469.17,2381.92,3384.71,7382.35,11.81,3427.86
2017-03-06,10970.0,11096.0,10935.0,11095.0,11225.0,1183.0,101.54,19379.14,2383.12,3403.39,7374.26,10.96,3446.48
2017-03-07,11075.0,11075.0,10625.0,10645.0,22089.0,2502.0,101.64,19344.15,2375.31,3387.46,7350.12,11.24,3453.96
2017-03-08,10680.0,10735.0,10105.0,10200.0,30792.0,3422.0,101.81,19254.03,2368.39,3385.12,7338.99,11.45,3448.73
2017-03-09,10150.0,10235.0,10010.0,10150.0,22681.0,2208.0,102.07,19318.58,2362.98,3389.62,7334.61,11.86,3426.94
2017-03-10,10160.0,10215.0,9860.0,9895.0,29260.0,3900.0,101.85,19604.61,2364.87,3409.89,7314.96,12.3,3427.89
2017-03-13,9940.0,10280.0,9940.0,10170.0,19359.0,1407.0,101.25,19633.75,2372.6,3416.27,7343.08,11.66,3458.1
2017-03-14,10210.0,10300.0,10050.0,10230.0,17662.0,1568.0,101.31,19609.5,2373.47,3415.49,7367.08,11.35,3456.69
2017-03-15,10220.0,10340.0,10185.0,10205.0,13420.0,1389.0,101.7,19577.38,2365.45,3399.43,7357.85,12.3,3463.64
2017-03-16,10250.0,10345.0,10160.0,10220.0,17082.0,2271.0,100.74,19590.14,2385.26,3409.32,7368.64,11.63,3481.51
2017-03-17,10215.0,10295.0,10135.0,10260.0,11908.0,2562.0,100.36,19521.59,2381.38,3439.96,7415.95,11.21,3445.81
2017-03-20,10265.0,10305.0,10090.0,10165.0,15711.0,1434.0,100.3,,2378.25,3448.41,7424.96,11.28,3449.61
2017-03-21,10180.0,10240.0,10115.0,10160.0,16189.0,26001.0,100.41,19455.88,2373.47,3437.48,7429.81,11.34,3466.35
2017-03-22,10145.0,10145.0,9915.0,10020.0,20020.0,2074.0,99.81299999999999,19041.38,2344.02,3429.62,7378.34,12.47,3450.05
2017-03-23,10085.0,10115.0,9960.0,10030.0,12435.0,1477.0,99.677,19085.31,2348.45,3420.7,7324.72,12.81,3461.98
2017-03-24,10010.0,10035.0,9825.0,9870.0,18934.0,2247.0,99.76,19262.53,2345.96,3452.18,7340.71,13.12,3489.6
2017-03-27,9840.0,9910.0,9655.0,9770.0,20681.0,2242.0,99.62700000000001,18985.59,2343.98,3444.15,7336.82,12.96,3478.04
2017-03-28,9835.0,10020.0,9755.0,9995.0,18875.0,1878.0,99.166,19202.87,2341.59,3437.14,7293.5,12.5,3469.81
2017-03-29,10015.0,10095.0,9950.0,10045.0,13405.0,1691.0,99.712,19217.48,2358.57,3465.07,7343.42,11.53,3465.19
2017-03-30,10035.0,10145.0,9940.0,10135.0,15205.0,2598.0,99.99799999999999,19063.22,2361.13,3475.27,7373.72,11.42,3436.76
2017-03-31,10035.0,10120.0,9885.0,10025.0,17591.0,3519.0,100.41,18909.26,2368.06,3481.58,7369.52,11.54,3456.05
2017-04-03,10040.0,10080.0,9795.0,9850.0,12228.0,1717.0,100.35,18983.23,2362.72,3500.93,7322.92,12.37,
2017-04-04,9825.0,10000.0,9755.0,9980.0,9409.0,1335.0,100.54,18810.25,2358.84,3472.94,7282.69,12.38,
2017-04-05,9975.0,10360.0,9975.0,10295.0,28104.0,3893.0,100.54,18861.27,2360.16,3481.66,7321.82,11.79,3503.89
2017-04-06,10325.0,10375.0,10055.0,10080.0,25906.0,3403.0,100.56,18597.06,2352.95,3472.58,7331.68,12.89,3514.05
2017-04-07,10135.0,10250.0,9935.0,10180.0,19415.0,1484.0,100.67,18664.63,2357.49,3489.57,7303.2,12.39,3517.46
2017-04-10,10210.0,10210.0,10060.0,10180.0,17751.0,1648.0,101.18,18797.88,2355.54,3495.8,7349.37,12.87,3505.14
2017-04-11,10070.0,10190.0,9760.0,9840.0,29778.0,3710.0,101.02,18747.87,2357.16,3480.44,7348.94,14.05,3517.33
2017-04-12,9875.0,9900.0,9700.0,9735.0,22940.0,3193.0,100.71,18552.61,2353.78,3470.04,7365.5,15.07,3509.44
2017-04-13,9705.0,9845.0,9655.0,9750.0,15326.0,1655.0,100.78,18426.84,2344.93,3468.51,7348.99,15.77,3514.57
2017-04-14,,,,,,,100.49,18335.63,,,,,3486.5
2017-04-17,,,,,,,100.51,18355.26,2328.95,,,15.96,3479.94
2017-04-18,9690.0,9725.0,9305.0,9310.0,26838.0,2491.0,100.29,18418.59,2349.01,3448.26,7327.59,14.66,3462.74
2017-04-19,9365.0,9540.0,9315.0,9340.0,28090.0,31195.0,99.499,18432.2,2342.19,3409.78,7147.5,14.42,3445.88
2017-04-20,9410.0,9560.0,9330.0,9480.0,26443.0,3533.0,99.738,18430.49,2338.17,3420.99,7114.36,14.93,3461.55
2017-04-21,9495.0,9560.0,9340.0,9345.0,20810.0,2260.0,99.77799999999999,18620.75,2355.84,3440.03,7118.54,14.15,3466.79
2017-04-24,9400.0,9440.0,9245.0,9260.0,17685.0,2246.0,99.977,18875.88,2348.69,3440.27,7114.55,14.63,3431.26
2017-04-25,9285.0,9345.0,9230.0,9320.0,17338.0,2261.0,99.09200000000001,19079.33,2374.15,3577.38,7264.68,10.84,3440.97
2017-04-26,9320.0,9350.0,9220.0,9230.0,16148.0,1613.0,98.785,19289.43,2388.61,3583.16,7275.64,10.76,3445.18
2017-04-27,9280.0,9370.0,9185.0,9335.0,19291.0,1344.0,99.045,19251.87,2387.45,3578.71,7288.72,10.85,3446.72
2017-04-28,9350.0,9595.0,9325.0,9450.0,21487.0,1956.0,99.07600000000001,19196.74,2388.77,3563.29,7237.17,10.36,3439.75
2017-05-01,,,,,,,99.05,19310.52,2384.2,3559.59,,10.82,
2017-05-02,9475.0,9575.0,9455.0,9515.0,14573.0,1461.0,99.07700000000001,19445.7,2388.33,3559.59,7203.94,10.11,3426.58
2017-05-03,9550.0,9555.0,9215.0,9230.0,24385.0,2640.0,98.976,,2391.17,3578.21,7250.05,10.59,3413.13
2017-05-04,9230.0,9295.0,8970.0,9015.0,30178.0,3323.0,99.209,,2388.13,3586.25,7234.53,10.68,3404.39
2017-05-05,9005.0,9185.0,8905.0,9140.0,18877.0,4234.0,98.79700000000001,,2389.52,3627.88,7248.1,10.46,3382.55
2017-05-08,9160.0,9185.0,8995.0,9145.0,17854.0,1789.0,98.648,19895.7,2399.29,3658.79,7297.43,10.57,3358.81
2017-05-09,9140.0,9315.0,9100.0,9215.0,16898.0,2432.0,99.06,19843.0,2399.38,3642.11,7300.86,9.77,3352.53
2017-05-10,9220.0,9260.0,9070.0,9120.0,14661.0,1718.0,99.65799999999999,19900.09,2396.92,3649.08,7342.21,9.96,3337.7
2017-05-11,9140.0,9385.0,9090.0,9315.0,7725.0,1789.0,99.669,19961.55,2399.63,3645.74,7385.24,10.21,3356.65
2017-05-12,9300.0,9395.0,9255.0,9315.0,6492.0,2487.0,99.62299999999999,19883.9,2394.44,3623.55,7386.63,10.6,3385.38
2017-05-15,9335.0,9380.0,9155.0,9235.0,16882.0,3694.0,99.25200000000001,19869.85,2390.9,3637.52,7435.39,10.4,3399.19
2017-05-16,9185.0,9235.0,9040.0,9120.0,9595.0,15409.0,98.911,19919.82,2402.32,3641.88,7454.37,10.42,3428.65
2017-05-17,9160.0,9280.0,9100.0,9215.0,6283.0,1764.0,98.105,19814.88,2400.67,3641.89,7522.03,10.65,3409.97
2017-05-18,9120.0,9195.0,8995.0,9175.0,7683.0,1606.0,97.575,19553.86,2357.03,3584.83,7503.47,15.59,3398.11
2017-05-19,9155.0,9440.0,9100.0,9360.0,7709.0,2857.0,97.87899999999999,19590.76,2365.72,3562.22,7436.42,14.66,3403.85
2017-05-22,9365.0,9446.0,9335.0,9395.0,10673.0,1483.0,97.14200000000001,19678.28,2381.73,3587.01,7470.71,12.04,3411.24
2017-05-23,9410.0,9430.0,9265.0,9345.0,5072.0,,96.984,19613.28,2394.02,3576.53,7496.34,10.93,3424.19
2017-05-24,9345.0,9360.0,9085.0,9100.0,17420.0,1810.0,97.351,19742.98,2398.42,3595.03,7485.29,10.72,3424.17
2017-05-25,9130.0,9190.0,9035.0,9040.0,17169.0,2477.0,97.238,19813.13,2404.39,3586.62,7514.9,10.02,3485.66
2017-05-26,9075.0,9115.0,9020.0,9080.0,10056.0,2838.0,97.24799999999999,19686.84,2415.07,3584.55,7517.71,9.99,3480.43
2017-05-29,,,,,,,97.44200000000001,19682.57,,3579.02,,,
2017-05-30,9105.0,9175.0,9019.0,9115.0,7628.0,1070.0,97.44200000000001,19677.85,2415.82,3578.95,7547.63,9.81,
2017-05-31,9120.0,9160.0,8825.0,8970.0,27294.0,1907.0,97.28,19650.57,2412.91,3561.22,7526.51,10.38,3492.88
2017-06-01,8970.0,8970.0,8810.0,8840.0,22308.0,2838.0,96.92200000000001,19860.03,2411.8,3554.59,7519.95,10.41,3497.74
2017-06-02,8820.0,8916.0,8700.0,8915.0,16832.0,3308.0,97.198,20177.28,2430.06,3567.02,7543.77,9.89,3486.51
2017-06-05,8925.0,8940.0,8840.0,8910.0,11527.0,1331.0,96.715,20170.82,2439.07,3591.82,7547.63,9.75,3468.75
2017-06-06,8885.0,9005.0,8840.0,8865.0,18175.0,1974.0,96.79899999999999,19979.9,2436.1,3579.55,7525.76,10.07,3492.88
2017-06-07,8925.0,8960.0,8809.0,8810.0,15992.0,2337.0,96.63600000000001,19984.62,2429.33,3554.18,7524.95,10.45,3533.87
2017-06-08,8830.0,8910.0,8765.0,8815.0,18162.0,2642.0,96.74799999999999,19909.26,2433.14,3548.84,7478.62,10.39,3560.98
2017-06-09,8840.0,8985.0,8795.0,8980.0,14792.0,3388.0,96.91799999999999,20013.26,2433.79,3563.88,7449.98,10.16,3576.17
2017-06-12,8975.0,9040.0,8740.0,8795.0,17101.0,2368.0,97.274,19908.58,2431.77,3586.07,7527.33,10.7,3574.39
2017-06-13,8755.0,8835.0,8680.0,8800.0,19247.0,2445.0,97.13799999999999,19898.75,2429.39,3543.95,7511.87,11.46,3582.27
2017-06-14,8815.0,8946.0,8770.0,8945.0,19656.0,2436.0,96.975,19883.52,2440.35,3557.87,7500.44,10.42,3535.3
2017-06-15,8880.0,8965.0,8849.0,8850.0,14106.0,1769.0,96.939,19831.82,2437.92,3547.15,7474.4,10.64,3528.79
2017-06-16,8885.0,8990.0,8880.0,8940.0,12751.0,1949.0,97.43299999999999,19943.26,2432.46,3525.46,7419.36,10.9,3518.76
2017-06-19,8935.0,9125.0,8845.0,9010.0,19551.0,3218.0,97.164,20067.75,2433.15,3543.88,7463.54,10.38,3553.67
2017-06-20,9010.0,9090.0,8815.0,8820.0,31898.0,31667.0,97.54799999999999,20230.41,2453.46,3579.58,7523.81,10.37,3546.49
2017-06-21,8875.0,9020.0,8855.0,9005.0,16061.0,1394.0,97.76,20138.79,2437.03,3560.66,7472.71,10.86,3587.95
2017-06-22,8985.0,9090.0,8905.0,9020.0,15446.0,1537.0,97.559,20110.51,2435.61,3554.35,7447.79,10.75,3590.34
2017-06-23,9050.0,9230.0,9030.0,9080.0,19854.0,2586.0,97.59299999999999,20132.67,2434.5,3555.76,7439.29,10.48,3622.88
2017-06-26,9105.0,9155.0,9005.0,9025.0,14333.0,1620.0,97.264,20153.35,2438.3,3543.68,7424.13,10.02,3668.09
2017-06-27,9030.0,9265.0,9025.0,9260.0,18403.0,2816.0,97.426,20225.09,2439.07,3561.76,7446.8,9.9,3674.72
2017-06-28,9225.0,9295.0,9170.0,9270.0,21131.0,2935.0,96.39399999999999,20130.41,2419.38,3538.32,7434.36,11.06,3646.17
2017-06-29,9240.0,9370.0,9240.0,9290.0,20321.0,2860.0,96.01,20220.3,2440.69,3535.7,7387.8,10.03,3668.83
2017-06-30,9270.0,9391.0,9215.0,9390.0,22084.0,2318.0,95.62799999999999,20033.43,2419.7,3471.33,7350.32,11.44,3666.8
2017-07-03,9385.0,9445.0,9300.0,9390.0,16763.0,1776.0,95.62799999999999,20055.8,2423.41,3441.88,7312.72,11.18,3650.85
2017-07-04,9335.0,9345.0,9110.0,9180.0,18975.0,2244.0,96.21799999999999,20032.35,,3491.81,7377.09,,3619.98
2017-07-05,9165.0,9200.0,9070.0,9160.0,15168.0,1754.0,96.21799999999999,20081.63,2429.01,3479.47,7357.23,11.22,3659.68
2017-07-06,9135.0,9175.0,9070.0,9075.0,14498.0,2634.0,96.29,19994.06,2432.54,3478.41,7367.6,11.07,3660.1
2017-07-07,9110.0,9110.0,8910.0,8920.0,22632.0,4772.0,95.802,19929.09,2409.75,3462.06,7337.28,12.54,3655.93
2017-07-10,8960.0,9030.0,8865.0,9000.0,20976.0,2647.0,96.008,20080.98,2425.18,3463.84,7350.92,11.19,3653.69
2017-07-11,9000.0,9205.0,8975.0,9130.0,16960.0,2022.0,96.022,20195.48,2427.43,3478.06,7370.03,11.11,3670.81
2017-07-12,9160.0,9290.0,9160.0,9205.0,15791.0,2243.0,95.669,20098.38,2425.53,3464.48,7329.76,10.89,3658.82
2017-07-13,9210.0,9280.0,9155.0,9210.0,14671.0,1885.0,95.76100000000001,20099.81,2443.25,3515.23,7416.93,10.3,3686.92
2017-07-14,9190.0,9580.0,9175.0,9575.0,30411.0,4316.0,95.728,20118.86,2447.83,3527.83,7413.44,9.9,3703.09
2017-07-17,9555.0,9730.0,9525.0,9600.0,33013.0,2542.0,95.15299999999999,,2459.27,3525.94,7378.39,9.51,3663.56
2017-07-18,9610.0,9785.0,9555.0,9780.0,27853.0,15576.0,95.12799999999999,19999.91,2459.14,3516.35,7404.13,9.82,3667.18
2017-07-19,9740.0,9780.0,9630.0,9650.0,21720.0,2428.0,94.604,20020.86,2460.61,3478.68,7390.22,9.89,3729.75
2017-07-20,9640.0,9690.0,9460.0,9495.0,20892.0,2077.0,94.779,20144.59,2473.83,3500.28,7430.91,9.79,3747.88
2017-07-21,9500.0,9690.0,9500.0,9520.0,17877.0,2906.0,94.306,20099.75,2473.45,3499.49,7487.87,9.58,3728.6
2017-07-24,9535.0,9785.0,9475.0,9780.0,15709.0,2318.0,93.85799999999999,19975.67,2472.54,3451.71,7452.91,9.36,3743.47
2017-07-25,9745.0,10025.0,9735.0,10005.0,26910.0,4110.0,93.977,19955.2,2469.91,3453.17,7377.73,9.43,3719.56
2017-07-26,10015.0,10085.0,9850.0,10040.0,31827.0,3271.0,94.054,20050.16,2477.13,3473.54,7434.82,9.43,3705.39
2017-07-27,9995.0,10220.0,9980.0,10130.0,39186.0,3838.0,93.67200000000001,20079.64,2477.83,3491.19,7452.32,9.6,3712.2
2017-07-28,10145.0,10290.0,10020.0,10200.0,31260.0,3826.0,93.86399999999999,19959.84,2475.42,3493.14,7443.01,10.11,3721.89
2017-07-31,10270.0,10355.0,10180.0,10215.0,22840.0,2592.0,93.259,19925.18,2472.1,3467.73,7368.37,10.29,3737.87
2017-08-01,10240.0,10300.0,10085.0,10290.0,25885.0,2826.0,92.863,19985.79,2470.3,3449.36,7372.0,10.26,3770.38
2017-08-02,10240.0,10355.0,10135.0,10350.0,22501.0,3202.0,93.04299999999999,20080.04,2476.35,3477.39,7423.66,10.09,3760.85
2017-08-03,10350.0,10445.0,10250.0,10380.0,21986.0,2493.0,92.836,20029.26,2477.57,3459.32,7411.43,10.28,3727.83
2017-08-04,10375.0,10415.0,10180.0,10250.0,23383.0,3066.0,92.839,19952.33,2472.16,3466.37,7474.77,10.44,3707.58
2017-08-07,10325.0,10415.0,10245.0,10400.0,22334.0,1865.0,93.542,20055.89,2476.83,3507.41,7511.71,10.03,3726.8
2017-08-08,10370.0,10775.0,10260.0,10630.0,33088.0,2969.0,93.432,19996.01,2480.91,3505.8,7531.94,9.93,3732.21
2017-08-09,10755.0,10835.0,10670.0,10760.0,30995.0,3483.0,93.647,19738.71,2474.92,3515.63,7542.73,10.96,3731.04
2017-08-10,10745.0,10990.0,10720.0,10985.0,20929.0,2326.0,93.54799999999999,19729.74,2474.02,3468.45,7498.06,11.11,3715.92
2017-08-11,10885.0,10900.0,10540.0,10660.0,27110.0,2904.0,93.40100000000001,,2438.21,3433.54,7389.94,16.04,3647.35
2017-08-14,10635.0,10725.0,10385.0,10450.0,24086.0,3252.0,93.069,19537.1,2441.32,3406.34,7309.96,15.51,3694.68
2017-08-15,10430.0,10510.0,10330.0,10350.0,29268.0,27960.0,93.411,19753.31,2465.84,3450.66,7353.89,12.33,3706.06
2017-08-16,10345.0,10830.0,10345.0,10760.0,40115.0,2747.0,93.853,19729.28,2464.61,3461.91,7383.85,12.04,3701.42
2017-08-17,10730.0,10870.0,10645.0,10725.0,26506.0,2274.0,93.541,19702.63,2468.11,3484.57,7433.03,11.74,3721.28
2017-08-18,10650.0,11055.0,10610.0,10980.0,40906.0,3822.0,93.62200000000001,19470.41,2430.01,3461.97,7387.87,15.55,3724.68
2017-08-21,11000.0,11355.0,10975.0,11315.0,34441.0,2329.0,93.434,19393.13,2425.55,3446.03,7323.98,14.26,3740.99
2017-08-22,11345.0,11555.0,11235.0,11415.0,37189.0,2265.0,93.095,19383.84,2428.37,3423.53,7318.88,13.19,3752.3
2017-08-23,11445.0,11825.0,11225.0,11660.0,33176.0,2115.0,93.545,19434.64,2452.51,3455.59,7381.74,11.35,3756.09
2017-08-24,11755.0,11780.0,11610.0,11745.0,28337.0,3239.0,93.147,19353.77,2444.04,3438.63,7382.65,12.25,3734.65
2017-08-25,11725.0,11735.0,11395.0,11485.0,21961.0,3884.0,93.277,19452.61,2438.97,3444.73,7407.06,12.23,3795.75
2017-08-28,,,,,,,92.74,19449.9,2443.05,3438.55,,11.28,3842.71
2017-08-29,11610.0,11885.0,11600.0,11710.0,30501.0,2794.0,92.20700000000001,19362.55,2444.24,3421.03,7401.46,11.32,3834.54
2017-08-30,11710.0,11795.0,11565.0,11585.0,20445.0,2143.0,92.249,19506.54,2446.3,3388.22,7337.43,11.7,3834.3
2017-08-31,11590.0,11820.0,11590.0,11800.0,24576.0,2696.0,92.884,19646.24,2457.59,3403.71,7365.26,11.22,3822.09
2017-09-01,11775.0,12150.0,11755.0,12035.0,27075.0,2145.0,92.66799999999999,19691.47,2471.65,3421.47,7430.62,10.59,3830.54
2017-09-04,12135.0,12380.0,12115.0,12250.0,21334.0,1687.0,92.814,19508.25,,3443.88,7438.5,,3845.62
2017-09-05,12275.0,12320.0,11915.0,12080.0,26998.0,2313.0,92.635,19385.81,2476.55,3429.98,7411.47,10.13,3857.05
2017-09-06,12000.0,12250.0,11910.0,12165.0,21754.0,1953.0,92.25200000000001,19357.97,2457.85,3420.86,7372.92,12.23,3849.45
2017-09-07,12205.0,12320.0,12005.0,12150.0,23634.0,1420.0,92.29,19396.52,2465.54,3433.8,7354.13,11.63,3829.87
2017-09-08,12205.0,12365.0,11465.0,11590.0,47426.0,4465.0,91.663,19274.82,2465.1,3447.66,7396.98,11.55,3825.99
2017-09-11,11525.0,11840.0,11450.0,11765.0,31851.0,2667.0,91.352,19545.77,2461.43,3447.69,7377.6,12.12,3825.64
2017-09-12,11845.0,11991.0,11565.0,11990.0,23896.0,2085.0,91.875,19776.62,2488.11,3495.19,7413.59,10.73,3837.93
2017-09-13,11920.0,11970.0,11330.0,11360.0,35529.0,3489.0,91.882,19865.82,2496.48,3512.56,7400.69,10.58,3842.61
2017-09-14,11440.0,11525.0,11105.0,11200.0,16812.0,3107.0,92.52,19807.44,2498.37,3523.14,7379.7,10.5,3829.96
2017-09-15,11225.0,11270.0,10845.0,11090.0,31238.0,2449.0,92.124,19909.5,2495.62,3526.48,7295.39,10.44,3831.3
2017-09-18,11140.0,11260.0,11060.0,11235.0,18081.0,1566.0,91.87200000000001,,2500.23,3515.55,7215.47,10.17,3843.14
2017-09-19,11200.0,11240.0,10875.0,11140.0,29058.0,1577.0,92.04700000000001,20299.38,2503.87,3526.74,7253.28,10.15,3832.12
2017-09-20,11145.0,11485.0,11145.0,11380.0,35944.0,34189.0,91.79299999999999,20310.46,2506.65,3531.18,7275.25,10.18,3842.43
2017-09-21,11345.0,11355.0,10620.0,11005.0,40512.0,2477.0,92.508,20347.48,2508.24,3525.55,7271.95,9.78,3837.82
2017-09-22,10790.0,10825.0,10419.0,10420.0,37589.0,2976.0,92.259,20296.45,2500.6,3539.59,7263.9,9.67,3837.73
2017-09-25,10620.0,10655.0,10435.0,10580.0,27994.0,1644.0,92.171,20397.58,2502.22,3541.42,7310.64,9.59,3817.79
2017-09-26,10615.0,10685.0,10400.0,10480.0,26697.0,3426.0,92.648,20330.19,2496.66,3537.81,7301.29,10.21,3820.78
2017-09-27,10460.0,10625.0,10215.0,10240.0,34550.0,4032.0,92.96600000000001,20267.05,2496.84,3536.38,7285.74,10.17,3821.2
2017-09-28,10305.0,10525.0,10230.0,10440.0,22854.0,1971.0,93.361,20363.11,2507.04,3555.17,7313.51,9.87,3822.54
2017-09-29,10460.0,10840.0,10375.0,10500.0,25300.0,2265.0,93.085,20356.28,2510.06,3563.64,7322.82,9.55,3836.5
2017-10-02,10585.0,10590.0,10270.0,10390.0,18013.0,1876.0,93.07600000000001,20400.78,2519.36,3594.85,7372.76,9.51,
2017-10-03,10490.0,10775.0,10430.0,10620.0,19206.0,2181.0,93.559,20614.07,2529.12,3602.69,7438.84,9.45,
2017-10-04,10740.0,10840.0,10565.0,10615.0,15494.0,1717.0,93.569,20626.66,2534.58,3605.73,7468.11,9.51,
2017-10-05,10610.0,10700.0,10510.0,10535.0,12243.0,1131.0,93.458,20628.56,2537.74,3594.91,7467.58,9.63,
2017-10-06,10580.0,10690.0,10510.0,10600.0,9735.0,1743.0,93.961,20690.71,2552.07,3613.54,7507.99,9.19,
2017-10-09,10570.0,11016.0,10565.0,11015.0,31443.0,2790.0,93.8,,2549.33,3603.32,7522.87,9.65,3882.21
2017-10-10,10985.0,11060.0,10830.0,11055.0,25934.0,2595.0,93.675,20823.51,2544.73,3610.5,7507.89,10.33,3889.86
2017-10-11,11035.0,11255.0,10885.0,11135.0,26791.0,2781.0,93.29,20881.27,2550.64,3598.79,7538.27,10.08,3902.69
2017-10-12,11195.0,11425.0,11135.0,11395.0,22327.0,2416.0,93.015,20954.72,2555.24,3607.39,7533.81,9.85,3912.95
2017-10-13,11410.0,11745.0,11370.0,11720.0,13298.0,3854.0,93.057,21155.18,2550.93,3605.54,7556.24,9.91,3921.0
2017-10-16,11710.0,11930.0,11585.0,11865.0,44832.0,3798.0,93.09100000000001,21255.56,2553.17,3604.55,7535.44,9.61,3913.45
2017-10-17,11890.0,11895.0,11615.0,11765.0,39789.0,31797.0,93.31200000000001,21336.12,2557.64,3606.27,7526.97,9.91,3913.07
2017-10-18,11775.0,11855.0,11595.0,11650.0,27560.0,2322.0,93.486,21363.05,2559.36,3607.77,7516.17,10.31,3944.16
2017-10-19,11635.0,11795.0,11590.0,11740.0,19242.0,1358.0,93.363,21448.52,2561.26,3619.65,7542.87,10.07,3931.25
2017-10-20,11760.0,12165.0,11650.0,11735.0,33107.0,2640.0,93.266,21457.64,2562.1,3602.08,7523.04,10.05,3926.85
2017-10-23,11710.0,11930.0,11670.0,11860.0,22862.0,1468.0,93.70100000000001,21696.65,2575.21,3605.09,7523.23,9.97,3930.8
2017-10-24,11885.0,12080.0,11880.0,11995.0,19356.0,1368.0,93.936,21805.17,2564.98,3608.87,7524.45,11.07,3959.39
2017-10-25,12025.0,12085.0,11795.0,11865.0,16966.0,1002.0,93.772,21707.62,2569.13,3610.69,7526.54,11.16,3976.95
2017-10-26,11865.0,11975.0,11650.0,11750.0,19291.0,1812.0,93.711,21739.78,2557.15,3591.46,7447.21,11.23,3993.58
2017-10-27,11755.0,11755.0,11350.0,11580.0,26900.0,2789.0,94.61200000000001,22008.45,2560.4,3637.2,7486.5,11.3,4021.97
2017-10-30,11550.0,11690.0,11465.0,11675.0,20093.0,1447.0,94.916,22011.67,2581.07,3652.23,7505.03,9.8,4009.72
2017-10-31,11620.0,12565.0,11555.0,12295.0,35697.0,3218.0,94.56,22011.61,2572.83,3662.18,7487.81,10.5,4006.72
2017-11-01,12400.0,13030.0,12400.0,12725.0,17361.0,3730.0,94.552,22420.08,2575.26,3673.95,7493.08,10.18,3996.62
2017-11-02,12720.0,12915.0,12365.0,12605.0,39936.0,2858.0,94.815,22539.12,2579.36,3697.4,7487.96,10.2,3997.13
2017-11-03,12570.0,12795.0,12515.0,12725.0,26160.0,3811.0,94.685,,2579.85,3688.8,7555.32,9.93,3992.7
2017-11-06,12720.0,12970.0,12670.0,12920.0,29851.0,3874.0,94.941,22548.35,2587.84,3689.96,7560.35,9.14,4020.89
2017-11-07,12945.0,12945.0,12540.0,12655.0,25987.0,2315.0,94.757,22937.6,2591.13,3682.36,7562.28,9.4,4054.25
2017-11-08,12645.0,12730.0,12525.0,12700.0,24122.0,2700.0,94.913,22913.82,2590.64,3658.77,7513.11,9.89,4048.01
2017-11-09,12685.0,12685.0,12190.0,12300.0,22863.0,1745.0,94.866,22868.71,2594.38,3655.04,7529.72,9.78,4075.9
2017-11-10,12290.0,12445.0,12065.0,12110.0,25115.0,3231.0,94.444,22681.42,2584.62,3612.5,7484.1,10.5,4111.91
2017-11-13,12140.0,12545.0,12130.0,12490.0,28967.0,2778.0,94.391,22380.99,2582.3,3593.76,7432.99,11.29,4128.07
2017-11-14,12505.0,12580.0,11755.0,11780.0,39649.0,2210.0,94.49,22380.01,2584.84,3574.52,7415.18,11.5,4099.35
2017-11-15,11810.0,11850.0,11450.0,11690.0,37429.0,3080.0,93.82700000000001,22028.32,2578.87,3556.38,7414.42,11.59,4073.67
2017-11-16,11660.0,11755.0,11320.0,11350.0,28450.0,2329.0,93.81299999999999,22351.12,2564.62,3545.72,7372.61,13.13,4105.01
2017-11-17,11425.0,11640.0,11420.0,11575.0,20897.0,2697.0,93.932,22396.8,2585.64,3564.8,7386.94,11.76,4120.85
2017-11-20,11590.0,11710.0,11450.0,11660.0,19817.0,1492.0,93.662,22261.76,2578.85,3547.46,7380.68,11.43,4143.83
2017-11-21,11670.0,11880.0,11615.0,11870.0,20609.0,15643.0,94.08,22416.48,2582.14,3561.41,7389.46,10.65,4217.7
2017-11-22,11840.0,11945.0,11660.0,11840.0,19260.0,2138.0,93.95200000000001,22523.15,2599.03,3579.32,7411.34,9.73,4227.57
2017-11-23,11865.0,11940.0,11655.0,11930.0,20556.0,2384.0,93.22,,,3562.65,7419.02,,4102.4
2017-11-24,11925.0,12110.0,11895.0,12035.0,15664.0,2731.0,93.22,22550.85,2597.08,3572.07,7417.24,9.88,4104.2
2017-11-27,12005.0,12020.0,11565.0,11570.0,21214.0,1520.0,92.78200000000001,22495.99,2602.42,3581.23,7409.64,9.67,4049.95
2017-11-28,11590.0,11645.0,11255.0,11350.0,18907.0,1565.0,92.904,22486.24,2601.42,3564.02,7383.9,9.87,4055.82
2017-11-29,11370.0,11522.0,11285.0,11520.0,19289.0,2356.0,93.27,22597.2,2627.04,3583.49,7460.65,10.03,4053.75
2017-11-30,11435.0,11440.0,11109.0,11110.0,26207.0,3966.0,93.164,22724.96,2626.07,3589.91,7393.56,10.7,4006.1
2017-12-01,11165.0,11425.0,10940.0,11290.0,48375.0,3091.0,93.04700000000001,22819.03,2647.58,3569.93,7326.67,11.28,3998.14
